PubMedID,Entity_1,Entity_2,Sentence,BioBERT_Relation,PubMedBERT_Relation,BioLinkBERT_Relation
26265379,Interleukin-4,IL-1,"Interleukin-4 (IL-4), an important anti-inflammatory cytokine, is elucidated to regulate amyloid β-induced production of the inflammatory cytokines such as IL-1 and IL-6.",Association,Association,NO_RELATION
26265379,Interleukin-4,IL-6,"Interleukin-4 (IL-4), an important anti-inflammatory cytokine, is elucidated to regulate amyloid β-induced production of the inflammatory cytokines such as IL-1 and IL-6.",Association,Association,NO_RELATION
26266115,Interleukin-6,Tumour Necrosis Factor alpha,"To evaluate the effect of yoga practice and exercise challenge on Tumour Necrosis Factor alpha (TNF-α), Interleukin-6 (IL-6) levels and lipid profile.",Association,Association,Association
26267221,Tumor necrosis factor,26-kDa transmembrane form,"Tumor necrosis factor (TNF)-α exists in two bioactive forms, a 26-kDa transmembrane form (tmTNF-α) and a 17-kDa soluble form (sTNF-α).",Association,NO_RELATION,NO_RELATION
26310485,Hepatocyte growth factor,cytokine,Hepatocyte growth factor (HGF) is a cytokine that has a profound effect on cancer cells by stimulating migration and invasion and acting as an angiogenic factor.,Association,Association,NO_RELATION
26310485,Hepatocyte growth factor,angiogenic factor,Hepatocyte growth factor (HGF) is a cytokine that has a profound effect on cancer cells by stimulating migration and invasion and acting as an angiogenic factor.,Association,Association,NO_RELATION
26329582,Tumor necrosis factor,TRAF3,Tumor necrosis factor receptor-associated factor 3 (TRAF3) is an adaptor protein that inhibits signaling by CD40 and by the receptor for B cell-activating factor (BAFF) and negatively regulates homeostatic B cell survival.,Association,Association,NO_RELATION
26329582,Tumor necrosis factor,adaptor protein,Tumor necrosis factor receptor-associated factor 3 (TRAF3) is an adaptor protein that inhibits signaling by CD40 and by the receptor for B cell-activating factor (BAFF) and negatively regulates homeostatic B cell survival.,Association,Association,NO_RELATION
26329582,Tumor necrosis factor,CD40,Tumor necrosis factor receptor-associated factor 3 (TRAF3) is an adaptor protein that inhibits signaling by CD40 and by the receptor for B cell-activating factor (BAFF) and negatively regulates homeostatic B cell survival.,Association,Association,NO_RELATION
26329582,Tumor necrosis factor,B cell-activating factor,Tumor necrosis factor receptor-associated factor 3 (TRAF3) is an adaptor protein that inhibits signaling by CD40 and by the receptor for B cell-activating factor (BAFF) and negatively regulates homeostatic B cell survival.,Association,Association,NO_RELATION
26329582,Tumor necrosis factor,BAFF,Tumor necrosis factor receptor-associated factor 3 (TRAF3) is an adaptor protein that inhibits signaling by CD40 and by the receptor for B cell-activating factor (BAFF) and negatively regulates homeostatic B cell survival.,Association,Association,NO_RELATION
26334396,Tumor necrosis factor,AP1,Tumor necrosis factor receptor-associated factor 6 (TRAF6) transduces signals from members of the IL-1R/TLR and TNFR superfamilies to the transcription factors NF-κB and AP1.,Association,Association,NO_RELATION
26339407,Interleukin-8,matrix metalloproteinase-9,"Interleukin-8 (IL-8), matrix metalloproteinase-9 (MMP-9) and neovascularization have been implicated to be associated with biological processes, especially cancer progression.",Association,Association,Association
26339407,Interleukin-8,MMP-9,"Interleukin-8 (IL-8), matrix metalloproteinase-9 (MMP-9) and neovascularization have been implicated to be associated with biological processes, especially cancer progression.",Association,Association,NO_RELATION
26341401,Granulocyte-macrophage colony-stimulating factor,cytokine,Granulocyte-macrophage colony-stimulating factor (GM-CSF) has emerged as a crucial cytokine produced by auto-reactive T helper (Th) cells that initiate tissue inflammation.,Association,Positive_regulation,NO_RELATION
26345473,Tumor necrosis factor,glutamate receptor,Tumor necrosis factor alpha (TNFα) plays a physiological role in controlling synaptic transmission and plasticity in the healthy central nervous system by modulating glutamate receptor trafficking to the plasma membrane.,Association,Association,NO_RELATION
26376304,Granulocyte-macrophage colony-stimulating factor,pleiotropic cytokine,Granulocyte-macrophage colony-stimulating factor (GM-CSF) is a pleiotropic cytokine that activates granulocyte and macrophage cell lineages.,Association,Association,NO_RELATION
26376814,Interleukin-18,cytokine,Interleukin-18 (IL-18) is a cytokine that belongs to the IL-1 superfamily and is secreted by various immune and nonimmune cells.,Association,NO_RELATION,NO_RELATION
26376814,Interleukin-18,IL-1 superfamily,Interleukin-18 (IL-18) is a cytokine that belongs to the IL-1 superfamily and is secreted by various immune and nonimmune cells.,Association,NO_RELATION,NO_RELATION
26378785,Interleukin-8,chemoattractant chemokine,"Gliadin, the immunogenic component within gluten and trigger of celiac disease, is known to induce the production of Interleukin-8, a potent neutrophil-activating and chemoattractant chemokine.",Association,Association,Association
26385705,C-X-C motif chemokine 10,tumor necrosis factor-α (,"C-X-C motif chemokine 10 (CXCL10) is produced in response to interferon-γ, and tumor necrosis factor-α (TNF-α) triggers the accumulation of activated lymphocytes.",Association,Positive_regulation,NO_RELATION
26390425,Tumor necrosis factor,apoptosis-inducing ligand,Tumor necrosis factor (TNF)-related apoptosis-inducing ligand (TRAIL) is currently being evaluated as a possible biological agent for cancer treatment.,Association,Association,NO_RELATION
26390425,Tumor necrosis factor,TRAIL,Tumor necrosis factor (TNF)-related apoptosis-inducing ligand (TRAIL) is currently being evaluated as a possible biological agent for cancer treatment.,Association,Association,NO_RELATION
26395262,Tumor necrosis factor,TNFSF13,"Tumor necrosis factor superfamily member 13 (TNFSF13) modulates cell proliferation and apoptosis and participates in the pathogenesis of solid tumors, but its role in laryngeal cancer development is not clearly defined.",Association,NO_RELATION,NO_RELATION
26428949,Thymic stromal lymphopoietin,IL-33,Thymic stromal lymphopoietin (TSLP) and IL-33 are epithelium-derived proallergic cytokines that contribute to allergic diseases.,Association,Association,NO_RELATION
26428949,Thymic stromal lymphopoietin,epithelium-derived proallergic cytokines,Thymic stromal lymphopoietin (TSLP) and IL-33 are epithelium-derived proallergic cytokines that contribute to allergic diseases.,Association,Association,NO_RELATION
26457438,Interleukin-2,cytokine,"Interleukin-2 (IL-2) is a cytokine centrally involved in the regulation of immune tolerance and activation by its effects on CD4+ T regulatory (Treg) cells and cytotoxic effector lymphocytes, respectively.",Association,Association,NO_RELATION
26506422,Tumor necrosis factor,apoptosis-inducing ligand,Tumor necrosis factor (TNF)-related apoptosis-inducing ligand (TRAIL) induces apoptosis in various types of cancer cells without damaging normal cells.,Association,Association,NO_RELATION
26506422,Tumor necrosis factor,TRAIL,Tumor necrosis factor (TNF)-related apoptosis-inducing ligand (TRAIL) induces apoptosis in various types of cancer cells without damaging normal cells.,Association,Association,NO_RELATION
26507644,Hepatocyte growth factor,cytokine,Hepatocyte growth factor (HGF) is a cytokine that increases glucose transport ex vivo in skeletal muscle.,Association,Association,NO_RELATION
26511507,Interleukin-2,lymphocyte growth factor,Interleukin-2 (IL-2) is a lymphocyte growth factor that is an important component of many immune-based cancer therapies.,Association,Association,NO_RELATION
26540401,Interleukin-17A,proinflammatory cytokine,Interleukin-17A is a proinflammatory cytokine known to play a role in host defense and pathologic inflammation in murine models of lung injury.,Association,Association,Association
26546058,Thymic stromal lymphopoietin,cytokine,"Thymic stromal lymphopoietin (TSLP) is a cytokine known to mature dendritics cells, lower pro-inflammatory IL-12 secretion, induce differentiation of anti-inflammatory FoxP3+ regulatory T cells (Treg).",Association,Association,NO_RELATION
26546058,Thymic stromal lymphopoietin,pro-inflammatory IL-12,"Thymic stromal lymphopoietin (TSLP) is a cytokine known to mature dendritics cells, lower pro-inflammatory IL-12 secretion, induce differentiation of anti-inflammatory FoxP3+ regulatory T cells (Treg).",Association,Association,NO_RELATION
26547077,Tumor necrosis factor,tumor necrosis factor-related apoptosis-inducing ligand,Tumor necrosis factor superfamily cytokine TRAIL (tumor necrosis factor-related apoptosis-inducing ligand) induces apoptosis in tumor cells by binding to death receptors DR4 and DR5 without affecting normal cells.,Association,Association,NO_RELATION
26547077,Tumor necrosis factor,death receptors DR4,Tumor necrosis factor superfamily cytokine TRAIL (tumor necrosis factor-related apoptosis-inducing ligand) induces apoptosis in tumor cells by binding to death receptors DR4 and DR5 without affecting normal cells.,Association,Association,NO_RELATION
26547077,Tumor necrosis factor,DR5,Tumor necrosis factor superfamily cytokine TRAIL (tumor necrosis factor-related apoptosis-inducing ligand) induces apoptosis in tumor cells by binding to death receptors DR4 and DR5 without affecting normal cells.,Association,Association,NO_RELATION
26560975,Interleukin-10,CXCR2,"Vol. 110 (4): 453-460, 2015. p. 453. ""Interleukin-10 rs2227307 and CXCR2 rs1126579 polymorphisms modulate the predisposition to septic shock"" should read: ""Interleukin-10 rs1800896 and CXCR2 rs1126579 polymorphisms modulate the predisposition to septic shock"".",Association,Association,Association
26560975,Interleukin-10,Interleukin-10 rs1800896,"Vol. 110 (4): 453-460, 2015. p. 453. ""Interleukin-10 rs2227307 and CXCR2 rs1126579 polymorphisms modulate the predisposition to septic shock"" should read: ""Interleukin-10 rs1800896 and CXCR2 rs1126579 polymorphisms modulate the predisposition to septic shock"".",Association,Association,Association
26602020,Interleukin-10,anti-inflammatory cytokine,Interleukin-10 (IL-10) is an important anti-inflammatory cytokine that is produced primarily by macrophages.,Association,Association,NO_RELATION
26603191,Interleukin-18,Caspase-1,"Interleukin-18 (IL-18) is activated by Caspase-1 in inflammasome complexes and has anti-obesity effects; however, it is not known which inflammasome regulates this process.",Association,NO_RELATION,NO_RELATION
26603191,Interleukin-18,inflammasome complexes,"Interleukin-18 (IL-18) is activated by Caspase-1 in inflammasome complexes and has anti-obesity effects; however, it is not known which inflammasome regulates this process.",Association,NO_RELATION,NO_RELATION
26603191,Interleukin-18,inflammasome,"Interleukin-18 (IL-18) is activated by Caspase-1 in inflammasome complexes and has anti-obesity effects; however, it is not known which inflammasome regulates this process.",Association,NO_RELATION,NO_RELATION
26621757,Tumor necrosis factor,RIG-I-like receptor,"Tumor necrosis factor receptor (TNFR)-associated factors (TRAFs) are a family of crucial adaptors, playing vital roles in mediating signal transduction in immune signaling pathways, including RIG-I-like receptor (RLR) signaling pathway.",Association,NO_RELATION,NO_RELATION
26628680,Interleukin-2,T cell kinase,"Interleukin-2 (IL-2)-inducible T cell kinase (ITK) mediates T cell receptor (TCR) signaling primarily to stimulate the production of cytokines, such as IL-4, IL-5, and IL-13, from T helper 2 (TH2) cells.",Association,Association,NO_RELATION
26628680,Interleukin-2,ITK,"Interleukin-2 (IL-2)-inducible T cell kinase (ITK) mediates T cell receptor (TCR) signaling primarily to stimulate the production of cytokines, such as IL-4, IL-5, and IL-13, from T helper 2 (TH2) cells.",Association,Association,NO_RELATION
26628680,Interleukin-2,T cell receptor,"Interleukin-2 (IL-2)-inducible T cell kinase (ITK) mediates T cell receptor (TCR) signaling primarily to stimulate the production of cytokines, such as IL-4, IL-5, and IL-13, from T helper 2 (TH2) cells.",Association,Association,NO_RELATION
26628680,Interleukin-2,TCR,"Interleukin-2 (IL-2)-inducible T cell kinase (ITK) mediates T cell receptor (TCR) signaling primarily to stimulate the production of cytokines, such as IL-4, IL-5, and IL-13, from T helper 2 (TH2) cells.",Association,Association,NO_RELATION
